filepath,speaker_id,sentence_id,dialect_id
datasets\TIMIT\TRAIN\DR5\FSAG0\SA2.WAV,fsag0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\FSAG0\SI1323.WAV,fsag0,si1323,dr5
datasets\TIMIT\TRAIN\DR5\FSAG0\SI1953.WAV,fsag0,si1953,dr5
datasets\TIMIT\TRAIN\DR5\FSAG0\SI693.WAV,fsag0,si693,dr5
datasets\TIMIT\TRAIN\DR5\FSAG0\SX153.WAV,fsag0,sx153,dr5
datasets\TIMIT\TRAIN\DR5\FSAG0\SX243.WAV,fsag0,sx243,dr5
datasets\TIMIT\TRAIN\DR5\FSAG0\SX333.WAV,fsag0,sx333,dr5
datasets\TIMIT\TRAIN\DR5\FSAG0\SX423.WAV,fsag0,sx423,dr5
datasets\TIMIT\TRAIN\DR5\FSAG0\SX63.WAV,fsag0,sx63,dr5
datasets\TIMIT\TRAIN\DR5\FSDC0\SA1.WAV,fsdc0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\FSDC0\SA2.WAV,fsdc0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\FSDC0\SI1312.WAV,fsdc0,si1312,dr5
datasets\TIMIT\TRAIN\DR5\FSDC0\SI1942.WAV,fsdc0,si1942,dr5
datasets\TIMIT\TRAIN\DR5\FSDC0\SI2234.WAV,fsdc0,si2234,dr5
datasets\TIMIT\TRAIN\DR5\FSDC0\SX142.WAV,fsdc0,sx142,dr5
datasets\TIMIT\TRAIN\DR5\FSDC0\SX232.WAV,fsdc0,sx232,dr5
datasets\TIMIT\TRAIN\DR5\FSDC0\SX322.WAV,fsdc0,sx322,dr5
datasets\TIMIT\TRAIN\DR5\FSDC0\SX412.WAV,fsdc0,sx412,dr5
datasets\TIMIT\TRAIN\DR5\FSDC0\SX52.WAV,fsdc0,sx52,dr5
datasets\TIMIT\TRAIN\DR5\FSMM0\SA1.WAV,fsmm0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\FSMM0\SA2.WAV,fsmm0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\FSMM0\SI1314.WAV,fsmm0,si1314,dr5
datasets\TIMIT\TRAIN\DR5\FSMM0\SI1944.WAV,fsmm0,si1944,dr5
datasets\TIMIT\TRAIN\DR5\FSMM0\SI684.WAV,fsmm0,si684,dr5
datasets\TIMIT\TRAIN\DR5\FSMM0\SX144.WAV,fsmm0,sx144,dr5
datasets\TIMIT\TRAIN\DR5\FSMM0\SX234.WAV,fsmm0,sx234,dr5
datasets\TIMIT\TRAIN\DR5\FSMM0\SX324.WAV,fsmm0,sx324,dr5
datasets\TIMIT\TRAIN\DR5\FSMM0\SX414.WAV,fsmm0,sx414,dr5
datasets\TIMIT\TRAIN\DR5\FSMM0\SX54.WAV,fsmm0,sx54,dr5
datasets\TIMIT\TRAIN\DR5\FSMS1\SA1.WAV,fsms1,sa1,dr5
datasets\TIMIT\TRAIN\DR5\FSMS1\SA2.WAV,fsms1,sa2,dr5
datasets\TIMIT\TRAIN\DR5\FSMS1\SI1504.WAV,fsms1,si1504,dr5
datasets\TIMIT\TRAIN\DR5\FSMS1\SI2134.WAV,fsms1,si2134,dr5
datasets\TIMIT\TRAIN\DR5\FSMS1\SI874.WAV,fsms1,si874,dr5
datasets\TIMIT\TRAIN\DR5\FSMS1\SX154.WAV,fsms1,sx154,dr5
datasets\TIMIT\TRAIN\DR5\FSMS1\SX244.WAV,fsms1,sx244,dr5
datasets\TIMIT\TRAIN\DR5\FSMS1\SX334.WAV,fsms1,sx334,dr5
datasets\TIMIT\TRAIN\DR5\FSMS1\SX347.WAV,fsms1,sx347,dr5
datasets\TIMIT\TRAIN\DR5\FSMS1\SX64.WAV,fsms1,sx64,dr5
datasets\TIMIT\TRAIN\DR5\FTBW0\SA1.WAV,ftbw0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\FTBW0\SA2.WAV,ftbw0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\FTBW0\SI1345.WAV,ftbw0,si1345,dr5
datasets\TIMIT\TRAIN\DR5\FTBW0\SI1975.WAV,ftbw0,si1975,dr5
datasets\TIMIT\TRAIN\DR5\FTBW0\SI715.WAV,ftbw0,si715,dr5
datasets\TIMIT\TRAIN\DR5\FTBW0\SX175.WAV,ftbw0,sx175,dr5
datasets\TIMIT\TRAIN\DR5\FTBW0\SX265.WAV,ftbw0,sx265,dr5
datasets\TIMIT\TRAIN\DR5\FTBW0\SX355.WAV,ftbw0,sx355,dr5
datasets\TIMIT\TRAIN\DR5\FTBW0\SX445.WAV,ftbw0,sx445,dr5
datasets\TIMIT\TRAIN\DR5\FTBW0\SX85.WAV,ftbw0,sx85,dr5
datasets\TIMIT\TRAIN\DR5\FTLG0\SA1.WAV,ftlg0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\FTLG0\SA2.WAV,ftlg0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\FTLG0\SI1743.WAV,ftlg0,si1743,dr5
datasets\TIMIT\TRAIN\DR5\FTLG0\SI483.WAV,ftlg0,si483,dr5
datasets\TIMIT\TRAIN\DR5\FTLG0\SI840.WAV,ftlg0,si840,dr5
datasets\TIMIT\TRAIN\DR5\FTLG0\SX123.WAV,ftlg0,sx123,dr5
datasets\TIMIT\TRAIN\DR5\FTLG0\SX213.WAV,ftlg0,sx213,dr5
datasets\TIMIT\TRAIN\DR5\FTLG0\SX303.WAV,ftlg0,sx303,dr5
datasets\TIMIT\TRAIN\DR5\FTLG0\SX33.WAV,ftlg0,sx33,dr5
datasets\TIMIT\TRAIN\DR5\FTLG0\SX393.WAV,ftlg0,sx393,dr5
datasets\TIMIT\TRAIN\DR5\MBGT0\SA1.WAV,mbgt0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\MBGT0\SA2.WAV,mbgt0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\MBGT0\SI1341.WAV,mbgt0,si1341,dr5
datasets\TIMIT\TRAIN\DR5\MBGT0\SI1841.WAV,mbgt0,si1841,dr5
datasets\TIMIT\TRAIN\DR5\MBGT0\SI711.WAV,mbgt0,si711,dr5
datasets\TIMIT\TRAIN\DR5\MBGT0\SX171.WAV,mbgt0,sx171,dr5
datasets\TIMIT\TRAIN\DR5\MBGT0\SX261.WAV,mbgt0,sx261,dr5
datasets\TIMIT\TRAIN\DR5\MBGT0\SX351.WAV,mbgt0,sx351,dr5
datasets\TIMIT\TRAIN\DR5\MBGT0\SX441.WAV,mbgt0,sx441,dr5
datasets\TIMIT\TRAIN\DR5\MBGT0\SX81.WAV,mbgt0,sx81,dr5
datasets\TIMIT\TRAIN\DR5\MCHL0\SA1.WAV,mchl0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\MCHL0\SA2.WAV,mchl0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\MCHL0\SI1347.WAV,mchl0,si1347,dr5
datasets\TIMIT\TRAIN\DR5\MCHL0\SI1404.WAV,mchl0,si1404,dr5
datasets\TIMIT\TRAIN\DR5\MCHL0\SI1977.WAV,mchl0,si1977,dr5
datasets\TIMIT\TRAIN\DR5\MCHL0\SX177.WAV,mchl0,sx177,dr5
datasets\TIMIT\TRAIN\DR5\MCHL0\SX267.WAV,mchl0,sx267,dr5
datasets\TIMIT\TRAIN\DR5\MCHL0\SX357.WAV,mchl0,sx357,dr5
datasets\TIMIT\TRAIN\DR5\MCHL0\SX447.WAV,mchl0,sx447,dr5
datasets\TIMIT\TRAIN\DR5\MCHL0\SX87.WAV,mchl0,sx87,dr5
datasets\TIMIT\TRAIN\DR5\MCLM0\SA1.WAV,mclm0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\MCLM0\SA2.WAV,mclm0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\MCLM0\SI1456.WAV,mclm0,si1456,dr5
datasets\TIMIT\TRAIN\DR5\MCLM0\SI2086.WAV,mclm0,si2086,dr5
datasets\TIMIT\TRAIN\DR5\MCLM0\SI826.WAV,mclm0,si826,dr5
datasets\TIMIT\TRAIN\DR5\MCLM0\SX106.WAV,mclm0,sx106,dr5
datasets\TIMIT\TRAIN\DR5\MCLM0\SX16.WAV,mclm0,sx16,dr5
datasets\TIMIT\TRAIN\DR5\MCLM0\SX196.WAV,mclm0,sx196,dr5
datasets\TIMIT\TRAIN\DR5\MCLM0\SX286.WAV,mclm0,sx286,dr5
datasets\TIMIT\TRAIN\DR5\MCLM0\SX376.WAV,mclm0,sx376,dr5
datasets\TIMIT\TRAIN\DR5\MDHL0\SA1.WAV,mdhl0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\MDHL0\SA2.WAV,mdhl0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\MDHL0\SI1439.WAV,mdhl0,si1439,dr5
datasets\TIMIT\TRAIN\DR5\MDHL0\SI2069.WAV,mdhl0,si2069,dr5
datasets\TIMIT\TRAIN\DR5\MDHL0\SI809.WAV,mdhl0,si809,dr5
datasets\TIMIT\TRAIN\DR5\MDHL0\SX179.WAV,mdhl0,sx179,dr5
datasets\TIMIT\TRAIN\DR5\MDHL0\SX269.WAV,mdhl0,sx269,dr5
datasets\TIMIT\TRAIN\DR5\MDHL0\SX359.WAV,mdhl0,sx359,dr5
datasets\TIMIT\TRAIN\DR5\MDHL0\SX449.WAV,mdhl0,sx449,dr5
datasets\TIMIT\TRAIN\DR5\MDHL0\SX89.WAV,mdhl0,sx89,dr5
datasets\TIMIT\TRAIN\DR5\MDSJ0\SA1.WAV,mdsj0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\MDSJ0\SA2.WAV,mdsj0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\MDSJ0\SI1462.WAV,mdsj0,si1462,dr5
datasets\TIMIT\TRAIN\DR5\MDSJ0\SI2092.WAV,mdsj0,si2092,dr5
datasets\TIMIT\TRAIN\DR5\MDSJ0\SI832.WAV,mdsj0,si832,dr5
datasets\TIMIT\TRAIN\DR5\MDSJ0\SX112.WAV,mdsj0,sx112,dr5
datasets\TIMIT\TRAIN\DR5\MDSJ0\SX22.WAV,mdsj0,sx22,dr5
datasets\TIMIT\TRAIN\DR5\MDSJ0\SX292.WAV,mdsj0,sx292,dr5
datasets\TIMIT\TRAIN\DR5\MDSJ0\SX382.WAV,mdsj0,sx382,dr5
datasets\TIMIT\TRAIN\DR5\MDSJ0\SX438.WAV,mdsj0,sx438,dr5
datasets\TIMIT\TRAIN\DR5\MDWH0\SA1.WAV,mdwh0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\MDWH0\SA2.WAV,mdwh0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\MDWH0\SI1168.WAV,mdwh0,si1168,dr5
datasets\TIMIT\TRAIN\DR5\MDWH0\SI1925.WAV,mdwh0,si1925,dr5
datasets\TIMIT\TRAIN\DR5\MDWH0\SI665.WAV,mdwh0,si665,dr5
datasets\TIMIT\TRAIN\DR5\MDWH0\SX125.WAV,mdwh0,sx125,dr5
datasets\TIMIT\TRAIN\DR5\MDWH0\SX215.WAV,mdwh0,sx215,dr5
datasets\TIMIT\TRAIN\DR5\MDWH0\SX305.WAV,mdwh0,sx305,dr5
datasets\TIMIT\TRAIN\DR5\MDWH0\SX35.WAV,mdwh0,sx35,dr5
datasets\TIMIT\TRAIN\DR5\MDWH0\SX395.WAV,mdwh0,sx395,dr5
datasets\TIMIT\TRAIN\DR5\MEGJ0\SA1.WAV,megj0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\MEGJ0\SA2.WAV,megj0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\MEGJ0\SI1337.WAV,megj0,si1337,dr5
datasets\TIMIT\TRAIN\DR5\MEGJ0\SI1967.WAV,megj0,si1967,dr5
datasets\TIMIT\TRAIN\DR5\MEGJ0\SI707.WAV,megj0,si707,dr5
datasets\TIMIT\TRAIN\DR5\MEGJ0\SX167.WAV,megj0,sx167,dr5
datasets\TIMIT\TRAIN\DR5\MEGJ0\SX257.WAV,megj0,sx257,dr5
datasets\TIMIT\TRAIN\DR5\MEGJ0\SX3.WAV,megj0,sx3,dr5
datasets\TIMIT\TRAIN\DR5\MEGJ0\SX437.WAV,megj0,sx437,dr5
datasets\TIMIT\TRAIN\DR5\MEGJ0\SX77.WAV,megj0,sx77,dr5
datasets\TIMIT\TRAIN\DR5\MEWM0\SA1.WAV,mewm0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\MEWM0\SA2.WAV,mewm0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\MEWM0\SI1348.WAV,mewm0,si1348,dr5
datasets\TIMIT\TRAIN\DR5\MEWM0\SI1978.WAV,mewm0,si1978,dr5
datasets\TIMIT\TRAIN\DR5\MEWM0\SI718.WAV,mewm0,si718,dr5
datasets\TIMIT\TRAIN\DR5\MEWM0\SX178.WAV,mewm0,sx178,dr5
datasets\TIMIT\TRAIN\DR5\MEWM0\SX268.WAV,mewm0,sx268,dr5
datasets\TIMIT\TRAIN\DR5\MEWM0\SX358.WAV,mewm0,sx358,dr5
datasets\TIMIT\TRAIN\DR5\MEWM0\SX448.WAV,mewm0,sx448,dr5
datasets\TIMIT\TRAIN\DR5\MEWM0\SX88.WAV,mewm0,sx88,dr5
datasets\TIMIT\TRAIN\DR5\MFER0\SA1.WAV,mfer0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\MFER0\SA2.WAV,mfer0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\MFER0\SI1492.WAV,mfer0,si1492,dr5
datasets\TIMIT\TRAIN\DR5\MFER0\SI2122.WAV,mfer0,si2122,dr5
datasets\TIMIT\TRAIN\DR5\MFER0\SI862.WAV,mfer0,si862,dr5
datasets\TIMIT\TRAIN\DR5\MFER0\SX142.WAV,mfer0,sx142,dr5
datasets\TIMIT\TRAIN\DR5\MFER0\SX232.WAV,mfer0,sx232,dr5
datasets\TIMIT\TRAIN\DR5\MFER0\SX322.WAV,mfer0,sx322,dr5
datasets\TIMIT\TRAIN\DR5\MFER0\SX412.WAV,mfer0,sx412,dr5
datasets\TIMIT\TRAIN\DR5\MFER0\SX52.WAV,mfer0,sx52,dr5
datasets\TIMIT\TRAIN\DR5\MGES0\SA1.WAV,mges0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\MGES0\SA2.WAV,mges0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\MGES0\SI1481.WAV,mges0,si1481,dr5
datasets\TIMIT\TRAIN\DR5\MGES0\SI2111.WAV,mges0,si2111,dr5
datasets\TIMIT\TRAIN\DR5\MGES0\SI851.WAV,mges0,si851,dr5
datasets\TIMIT\TRAIN\DR5\MGES0\SX131.WAV,mges0,sx131,dr5
datasets\TIMIT\TRAIN\DR5\MGES0\SX221.WAV,mges0,sx221,dr5
datasets\TIMIT\TRAIN\DR5\MGES0\SX311.WAV,mges0,sx311,dr5
datasets\TIMIT\TRAIN\DR5\MGES0\SX401.WAV,mges0,sx401,dr5
datasets\TIMIT\TRAIN\DR5\MGES0\SX41.WAV,mges0,sx41,dr5
datasets\TIMIT\TRAIN\DR5\MHIT0\SA1.WAV,mhit0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\MHIT0\SA2.WAV,mhit0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\MHIT0\SI1613.WAV,mhit0,si1613,dr5
datasets\TIMIT\TRAIN\DR5\MHIT0\SI2243.WAV,mhit0,si2243,dr5
datasets\TIMIT\TRAIN\DR5\MHIT0\SI983.WAV,mhit0,si983,dr5
datasets\TIMIT\TRAIN\DR5\MHIT0\SX173.WAV,mhit0,sx173,dr5
datasets\TIMIT\TRAIN\DR5\MHIT0\SX263.WAV,mhit0,sx263,dr5
datasets\TIMIT\TRAIN\DR5\MHIT0\SX353.WAV,mhit0,sx353,dr5
datasets\TIMIT\TRAIN\DR5\MHIT0\SX443.WAV,mhit0,sx443,dr5
datasets\TIMIT\TRAIN\DR5\MHIT0\SX83.WAV,mhit0,sx83,dr5
datasets\TIMIT\TRAIN\DR5\MJDM0\SA1.WAV,mjdm0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\MJDM0\SA2.WAV,mjdm0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\MJDM0\SI1340.WAV,mjdm0,si1340,dr5
datasets\TIMIT\TRAIN\DR5\MJDM0\SI1937.WAV,mjdm0,si1937,dr5
datasets\TIMIT\TRAIN\DR5\MJDM0\SI974.WAV,mjdm0,si974,dr5
datasets\TIMIT\TRAIN\DR5\MJDM0\SX170.WAV,mjdm0,sx170,dr5
datasets\TIMIT\TRAIN\DR5\MJDM0\SX260.WAV,mjdm0,sx260,dr5
datasets\TIMIT\TRAIN\DR5\MJDM0\SX350.WAV,mjdm0,sx350,dr5
datasets\TIMIT\TRAIN\DR5\MJDM0\SX440.WAV,mjdm0,sx440,dr5
datasets\TIMIT\TRAIN\DR5\MJDM0\SX80.WAV,mjdm0,sx80,dr5
datasets\TIMIT\TRAIN\DR5\MJFH0\SA1.WAV,mjfh0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\MJFH0\SA2.WAV,mjfh0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\MJFH0\SI1107.WAV,mjfh0,si1107,dr5
datasets\TIMIT\TRAIN\DR5\MJFH0\SI1737.WAV,mjfh0,si1737,dr5
datasets\TIMIT\TRAIN\DR5\MJFH0\SI477.WAV,mjfh0,si477,dr5
datasets\TIMIT\TRAIN\DR5\MJFH0\SX117.WAV,mjfh0,sx117,dr5
datasets\TIMIT\TRAIN\DR5\MJFH0\SX207.WAV,mjfh0,sx207,dr5
datasets\TIMIT\TRAIN\DR5\MJFH0\SX27.WAV,mjfh0,sx27,dr5
datasets\TIMIT\TRAIN\DR5\MJFH0\SX297.WAV,mjfh0,sx297,dr5
datasets\TIMIT\TRAIN\DR5\MJFH0\SX387.WAV,mjfh0,sx387,dr5
datasets\TIMIT\TRAIN\DR5\MJPG0\SA1.WAV,mjpg0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\MJPG0\SA2.WAV,mjpg0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\MJPG0\SI1191.WAV,mjpg0,si1191,dr5
datasets\TIMIT\TRAIN\DR5\MJPG0\SI1821.WAV,mjpg0,si1821,dr5
datasets\TIMIT\TRAIN\DR5\MJPG0\SI561.WAV,mjpg0,si561,dr5
datasets\TIMIT\TRAIN\DR5\MJPG0\SX111.WAV,mjpg0,sx111,dr5
datasets\TIMIT\TRAIN\DR5\MJPG0\SX201.WAV,mjpg0,sx201,dr5
datasets\TIMIT\TRAIN\DR5\MJPG0\SX21.WAV,mjpg0,sx21,dr5
datasets\TIMIT\TRAIN\DR5\MJPG0\SX291.WAV,mjpg0,sx291,dr5
datasets\TIMIT\TRAIN\DR5\MJPG0\SX381.WAV,mjpg0,sx381,dr5
datasets\TIMIT\TRAIN\DR5\MJRG0\SA1.WAV,mjrg0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\MJRG0\SA2.WAV,mjrg0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\MJRG0\SI1366.WAV,mjrg0,si1366,dr5
datasets\TIMIT\TRAIN\DR5\MJRG0\SI1996.WAV,mjrg0,si1996,dr5
datasets\TIMIT\TRAIN\DR5\MJRG0\SI736.WAV,mjrg0,si736,dr5
datasets\TIMIT\TRAIN\DR5\MJRG0\SX106.WAV,mjrg0,sx106,dr5
datasets\TIMIT\TRAIN\DR5\MJRG0\SX16.WAV,mjrg0,sx16,dr5
datasets\TIMIT\TRAIN\DR5\MJRG0\SX286.WAV,mjrg0,sx286,dr5
datasets\TIMIT\TRAIN\DR5\MJRG0\SX352.WAV,mjrg0,sx352,dr5
datasets\TIMIT\TRAIN\DR5\MJRG0\SX376.WAV,mjrg0,sx376,dr5
datasets\TIMIT\TRAIN\DR5\MJWG0\SA1.WAV,mjwg0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\MJWG0\SA2.WAV,mjwg0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\MJWG0\SI2155.WAV,mjwg0,si2155,dr5
datasets\TIMIT\TRAIN\DR5\MJWG0\SI813.WAV,mjwg0,si813,dr5
datasets\TIMIT\TRAIN\DR5\MJWG0\SI895.WAV,mjwg0,si895,dr5
datasets\TIMIT\TRAIN\DR5\MJWG0\SX175.WAV,mjwg0,sx175,dr5
datasets\TIMIT\TRAIN\DR5\MJWG0\SX265.WAV,mjwg0,sx265,dr5
datasets\TIMIT\TRAIN\DR5\MJWG0\SX355.WAV,mjwg0,sx355,dr5
datasets\TIMIT\TRAIN\DR5\MJWG0\SX445.WAV,mjwg0,sx445,dr5
datasets\TIMIT\TRAIN\DR5\MJWG0\SX85.WAV,mjwg0,sx85,dr5
datasets\TIMIT\TRAIN\DR5\MJXA0\SA1.WAV,mjxa0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\MJXA0\SA2.WAV,mjxa0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\MJXA0\SI1507.WAV,mjxa0,si1507,dr5
datasets\TIMIT\TRAIN\DR5\MJXA0\SI2137.WAV,mjxa0,si2137,dr5
datasets\TIMIT\TRAIN\DR5\MJXA0\SI877.WAV,mjxa0,si877,dr5
datasets\TIMIT\TRAIN\DR5\MJXA0\SX157.WAV,mjxa0,sx157,dr5
datasets\TIMIT\TRAIN\DR5\MJXA0\SX247.WAV,mjxa0,sx247,dr5
datasets\TIMIT\TRAIN\DR5\MJXA0\SX337.WAV,mjxa0,sx337,dr5
datasets\TIMIT\TRAIN\DR5\MJXA0\SX427.WAV,mjxa0,sx427,dr5
datasets\TIMIT\TRAIN\DR5\MJXA0\SX67.WAV,mjxa0,sx67,dr5
datasets\TIMIT\TRAIN\DR5\MMAB1\SA1.WAV,mmab1,sa1,dr5
datasets\TIMIT\TRAIN\DR5\MMAB1\SA2.WAV,mmab1,sa2,dr5
datasets\TIMIT\TRAIN\DR5\MMAB1\SI1494.WAV,mmab1,si1494,dr5
datasets\TIMIT\TRAIN\DR5\MMAB1\SI2124.WAV,mmab1,si2124,dr5
datasets\TIMIT\TRAIN\DR5\MMAB1\SI864.WAV,mmab1,si864,dr5
datasets\TIMIT\TRAIN\DR5\MMAB1\SX144.WAV,mmab1,sx144,dr5
datasets\TIMIT\TRAIN\DR5\MMAB1\SX234.WAV,mmab1,sx234,dr5
datasets\TIMIT\TRAIN\DR5\MMAB1\SX324.WAV,mmab1,sx324,dr5
datasets\TIMIT\TRAIN\DR5\MMAB1\SX414.WAV,mmab1,sx414,dr5
datasets\TIMIT\TRAIN\DR5\MMAB1\SX54.WAV,mmab1,sx54,dr5
datasets\TIMIT\TRAIN\DR5\MMCC0\SA1.WAV,mmcc0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\MMCC0\SA2.WAV,mmcc0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\MMCC0\SI1338.WAV,mmcc0,si1338,dr5
datasets\TIMIT\TRAIN\DR5\MMCC0\SI1968.WAV,mmcc0,si1968,dr5
datasets\TIMIT\TRAIN\DR5\MMCC0\SI708.WAV,mmcc0,si708,dr5
datasets\TIMIT\TRAIN\DR5\MMCC0\SX168.WAV,mmcc0,sx168,dr5
datasets\TIMIT\TRAIN\DR5\MMCC0\SX258.WAV,mmcc0,sx258,dr5
datasets\TIMIT\TRAIN\DR5\MMCC0\SX348.WAV,mmcc0,sx348,dr5
datasets\TIMIT\TRAIN\DR5\MMCC0\SX438.WAV,mmcc0,sx438,dr5
datasets\TIMIT\TRAIN\DR5\MMCC0\SX78.WAV,mmcc0,sx78,dr5
datasets\TIMIT\TRAIN\DR5\MMVP0\SA1.WAV,mmvp0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\MMVP0\SA2.WAV,mmvp0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\MMVP0\SI1284.WAV,mmvp0,si1284,dr5
datasets\TIMIT\TRAIN\DR5\MMVP0\SI1914.WAV,mmvp0,si1914,dr5
datasets\TIMIT\TRAIN\DR5\MMVP0\SI654.WAV,mmvp0,si654,dr5
datasets\TIMIT\TRAIN\DR5\MMVP0\SX114.WAV,mmvp0,sx114,dr5
datasets\TIMIT\TRAIN\DR5\MMVP0\SX204.WAV,mmvp0,sx204,dr5
datasets\TIMIT\TRAIN\DR5\MMVP0\SX294.WAV,mmvp0,sx294,dr5
datasets\TIMIT\TRAIN\DR5\MMVP0\SX347.WAV,mmvp0,sx347,dr5
datasets\TIMIT\TRAIN\DR5\MMVP0\SX384.WAV,mmvp0,sx384,dr5
datasets\TIMIT\TRAIN\DR5\MMWB0\SA1.WAV,mmwb0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\MMWB0\SA2.WAV,mmwb0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\MMWB0\SI1619.WAV,mmwb0,si1619,dr5
datasets\TIMIT\TRAIN\DR5\MMWB0\SI2249.WAV,mmwb0,si2249,dr5
datasets\TIMIT\TRAIN\DR5\MMWB0\SI989.WAV,mmwb0,si989,dr5
datasets\TIMIT\TRAIN\DR5\MMWB0\SX179.WAV,mmwb0,sx179,dr5
datasets\TIMIT\TRAIN\DR5\MMWB0\SX269.WAV,mmwb0,sx269,dr5
datasets\TIMIT\TRAIN\DR5\MMWB0\SX359.WAV,mmwb0,sx359,dr5
datasets\TIMIT\TRAIN\DR5\MMWB0\SX449.WAV,mmwb0,sx449,dr5
datasets\TIMIT\TRAIN\DR5\MMWB0\SX89.WAV,mmwb0,sx89,dr5
datasets\TIMIT\TRAIN\DR5\MPMB0\SA1.WAV,mpmb0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\MPMB0\SA2.WAV,mpmb0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\MPMB0\SI1501.WAV,mpmb0,si1501,dr5
datasets\TIMIT\TRAIN\DR5\MPMB0\SI2131.WAV,mpmb0,si2131,dr5
datasets\TIMIT\TRAIN\DR5\MPMB0\SI871.WAV,mpmb0,si871,dr5
datasets\TIMIT\TRAIN\DR5\MPMB0\SX151.WAV,mpmb0,sx151,dr5
datasets\TIMIT\TRAIN\DR5\MPMB0\SX241.WAV,mpmb0,sx241,dr5
datasets\TIMIT\TRAIN\DR5\MPMB0\SX331.WAV,mpmb0,sx331,dr5
datasets\TIMIT\TRAIN\DR5\MPMB0\SX421.WAV,mpmb0,sx421,dr5
datasets\TIMIT\TRAIN\DR5\MPMB0\SX61.WAV,mpmb0,sx61,dr5
datasets\TIMIT\TRAIN\DR5\MRAM0\SA1.WAV,mram0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\MRAM0\SA2.WAV,mram0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\MRAM0\SI1275.WAV,mram0,si1275,dr5
datasets\TIMIT\TRAIN\DR5\MRAM0\SI1905.WAV,mram0,si1905,dr5
datasets\TIMIT\TRAIN\DR5\MRAM0\SI1951.WAV,mram0,si1951,dr5
datasets\TIMIT\TRAIN\DR5\MRAM0\SX105.WAV,mram0,sx105,dr5
datasets\TIMIT\TRAIN\DR5\MRAM0\SX15.WAV,mram0,sx15,dr5
datasets\TIMIT\TRAIN\DR5\MRAM0\SX195.WAV,mram0,sx195,dr5
datasets\TIMIT\TRAIN\DR5\MRAM0\SX285.WAV,mram0,sx285,dr5
datasets\TIMIT\TRAIN\DR5\MRAM0\SX375.WAV,mram0,sx375,dr5
datasets\TIMIT\TRAIN\DR5\MRAV0\SA1.WAV,mrav0,sa1,dr5
datasets\TIMIT\TRAIN\DR5\MRAV0\SA2.WAV,mrav0,sa2,dr5
datasets\TIMIT\TRAIN\DR5\MRAV0\SI1008.WAV,mrav0,si1008,dr5
datasets\TIMIT\TRAIN\DR5\MRAV0\SI1638.WAV,mrav0,si1638,dr5
